agg_name,xx,yy
Syrphus ribesii,349.90,119.40
Syrphus ribesii,350.00,132.00
Syrphus ribesii,350.00,551.00
Syrphus ribesii,350.40,450.60
Syrphus ribesii,350.50,341.60
Syrphus ribesii,350.50,449.50
Syrphus ribesii,350.70,439.60
Syrphus ribesii,351.00,188.00
Syrphus ribesii,351.00,263.00
Syrphus ribesii,351.00,433.00
Syrphus ribesii,351.00,434.00
Syrphus ribesii,351.00,437.00
Syrphus ribesii,351.00,439.80
Syrphus ribesii,351.00,536.00
Syrphus ribesii,351.20,121.60
Syrphus ribesii,351.30,529.80
Syrphus ribesii,351.60,564.40
Syrphus ribesii,351.80,127.50
Syrphus ribesii,351.80,128.90
Syrphus ribesii,351.80,131.40
Syrphus ribesii,352.00,531.00
Syrphus ribesii,352.10,525.00
Syrphus ribesii,352.30,148.80
Syrphus ribesii,352.50,97.90
Syrphus ribesii,352.50,123.50
Syrphus ribesii,352.50,131.10
Syrphus ribesii,352.50,148.30
Syrphus ribesii,352.60,86.70
Syrphus ribesii,352.80,90.90
Syrphus ribesii,353.00,301.80
Syrphus ribesii,353.00,397.00
Syrphus ribesii,353.70,446.10
Syrphus ribesii,354.00,183.00
Syrphus ribesii,354.00,470.00
Syrphus ribesii,354.00,476.00
Syrphus ribesii,354.00,531.00
Syrphus ribesii,354.50,97.30
Syrphus ribesii,354.60,442.20
Syrphus ribesii,354.60,442.40
Syrphus ribesii,355.00,183.00
Syrphus ribesii,355.00,192.00
Syrphus ribesii,355.60,115.30
Syrphus ribesii,355.80,94.70
Syrphus ribesii,355.80,172.50
Syrphus ribesii,355.80,177.40
Syrphus ribesii,355.90,177.50
Syrphus ribesii,356.00,183.00
Syrphus ribesii,356.00,200.00
Syrphus ribesii,356.00,205.00
Syrphus ribesii,356.00,529.00
Syrphus ribesii,356.50,209.20
Syrphus ribesii,356.50,384.50
Syrphus ribesii,356.60,383.60
Syrphus ribesii,357.00,212.00
Syrphus ribesii,357.20,386.50
Syrphus ribesii,357.40,117.50
Syrphus ribesii,357.40,382.70
Syrphus ribesii,357.40,383.30
Syrphus ribesii,357.40,385.80
Syrphus ribesii,357.50,383.30
Syrphus ribesii,357.60,383.10
Syrphus ribesii,357.70,383.20
Syrphus ribesii,358.00,431.00
Syrphus ribesii,358.20,369.10
Syrphus ribesii,358.20,431.80
Syrphus ribesii,358.50,234.80
Syrphus ribesii,358.60,432.30
Syrphus ribesii,358.70,386.30
Syrphus ribesii,358.80,365.50
Syrphus ribesii,358.90,145.40
Syrphus ribesii,359.00,236.00
Syrphus ribesii,359.00,432.00
Syrphus ribesii,359.20,369.10
Syrphus ribesii,359.20,533.10
Syrphus ribesii,359.60,214.20
Syrphus ribesii,359.60,415.90
Syrphus ribesii,360.00,430.90
Syrphus ribesii,360.00,467.00
Syrphus ribesii,360.50,147.60
Syrphus ribesii,360.50,368.60
Syrphus ribesii,361.00,368.30
Syrphus ribesii,361.00,528.00
Syrphus ribesii,361.00,565.00
Syrphus ribesii,361.00,566.00
Syrphus ribesii,361.40,369.70
Syrphus ribesii,361.50,155.50
Syrphus ribesii,361.70,367.80
Syrphus ribesii,362.00,129.50
Syrphus ribesii,362.50,211.50
Syrphus ribesii,362.50,508.70
Syrphus ribesii,362.60,389.40
Syrphus ribesii,363.00,82.00
Syrphus ribesii,363.00,212.50
Syrphus ribesii,363.10,123.50
Syrphus ribesii,363.50,163.50
Syrphus ribesii,363.50,209.00
Syrphus ribesii,363.60,369.40
Syrphus ribesii,364.30,369.60
Syrphus ribesii,364.50,162.40
Syrphus ribesii,364.50,309.90
Syrphus ribesii,364.90,369.20
Syrphus ribesii,365.00,162.00
Syrphus ribesii,365.00,375.30
Syrphus ribesii,365.00,450.00
Syrphus ribesii,365.40,131.40
Syrphus ribesii,365.50,367.50
Syrphus ribesii,365.72,367.80
Syrphus ribesii,366.00,215.00
Syrphus ribesii,366.00,303.00
Syrphus ribesii,366.00,391.00
Syrphus ribesii,366.20,211.60
Syrphus ribesii,366.20,376.00
Syrphus ribesii,366.30,148.40
Syrphus ribesii,366.40,119.70
Syrphus ribesii,366.40,374.80
Syrphus ribesii,366.40,392.00
Syrphus ribesii,366.50,351.70
Syrphus ribesii,366.70,374.50
Syrphus ribesii,367.00,197.00
Syrphus ribesii,367.00,305.00
Syrphus ribesii,367.00,559.00
Syrphus ribesii,367.60,163.90
Syrphus ribesii,367.60,435.80
Syrphus ribesii,367.70,228.50
Syrphus ribesii,367.80,163.80
Syrphus ribesii,368.30,69.20
Syrphus ribesii,368.50,227.30
Syrphus ribesii,368.70,136.60
Syrphus ribesii,368.80,125.90
Syrphus ribesii,369.20,138.80
Syrphus ribesii,370.10,147.50
Syrphus ribesii,370.50,348.70
Syrphus ribesii,370.80,136.90
Syrphus ribesii,370.80,375.10
Syrphus ribesii,370.90,152.10
Syrphus ribesii,370.90,155.30
Syrphus ribesii,372.00,93.00
Syrphus ribesii,372.00,506.00
Syrphus ribesii,372.30,145.10
Syrphus ribesii,373.00,93.50
Syrphus ribesii,373.00,387.00
Syrphus ribesii,374.00,143.00
Syrphus ribesii,374.00,384.00
Syrphus ribesii,374.00,455.00
Syrphus ribesii,374.10,166.30
Syrphus ribesii,374.40,314.70
Syrphus ribesii,374.40,384.20
Syrphus ribesii,374.80,131.50
Syrphus ribesii,375.00,111.00
Syrphus ribesii,375.00,422.00
Syrphus ribesii,375.20,111.20
Syrphus ribesii,375.50,83.00
Syrphus ribesii,375.70,216.50
Syrphus ribesii,375.80,157.80
Syrphus ribesii,376.50,141.80
Syrphus ribesii,376.90,223.40
Syrphus ribesii,377.00,404.00
Syrphus ribesii,377.60,102.80
Syrphus ribesii,377.80,140.50
Syrphus ribesii,378.00,105.00
Syrphus ribesii,378.00,140.40
Syrphus ribesii,378.60,158.80
Syrphus ribesii,378.78,381.28
Syrphus ribesii,378.80,381.32
Syrphus ribesii,378.90,142.90
Syrphus ribesii,379.00,277.00
Syrphus ribesii,379.00,403.00
Syrphus ribesii,379.50,189.00
Syrphus ribesii,379.50,277.30
Syrphus ribesii,379.60,367.40
Syrphus ribesii,379.90,92.00
Syrphus ribesii,380.00,198.00
Syrphus ribesii,380.00,274.00
Syrphus ribesii,380.00,367.10
Syrphus ribesii,380.30,382.03
Syrphus ribesii,380.60,91.50
Syrphus ribesii,380.60,345.70
Syrphus ribesii,380.60,361.60
Syrphus ribesii,380.64,382.29
Syrphus ribesii,380.89,382.36
Syrphus ribesii,381.00,191.00
Syrphus ribesii,381.00,193.00
Syrphus ribesii,381.40,275.00
Syrphus ribesii,382.00,199.00
Syrphus ribesii,382.00,201.00
Syrphus ribesii,382.00,202.00
Syrphus ribesii,382.00,219.30
Syrphus ribesii,382.00,270.00
Syrphus ribesii,382.20,465.70
Syrphus ribesii,382.69,383.96
Syrphus ribesii,382.80,384.07
Syrphus ribesii,383.00,289.00
Syrphus ribesii,385.60,230.50
Syrphus ribesii,386.30,487.50
Syrphus ribesii,386.40,365.60
Syrphus ribesii,387.00,191.00
Syrphus ribesii,387.00,227.00
Syrphus ribesii,387.40,428.10
Syrphus ribesii,388.00,88.00
Syrphus ribesii,388.00,227.00
Syrphus ribesii,388.00,234.00
Syrphus ribesii,388.00,237.00
Syrphus ribesii,388.30,119.30
Syrphus ribesii,389.00,213.00
Syrphus ribesii,389.50,225.70
Syrphus ribesii,389.80,363.30
Syrphus ribesii,391.60,473.50
Syrphus ribesii,391.70,221.60
Syrphus ribesii,392.00,233.00
Syrphus ribesii,392.00,233.60
Syrphus ribesii,392.00,339.00
Syrphus ribesii,392.00,400.40
Syrphus ribesii,392.90,287.00
Syrphus ribesii,393.00,402.00
Syrphus ribesii,393.00,404.00
Syrphus ribesii,393.60,285.90
Syrphus ribesii,393.60,287.00
Syrphus ribesii,393.70,360.60
Syrphus ribesii,393.70,384.40
Syrphus ribesii,394.00,208.00
Syrphus ribesii,394.30,197.80
Syrphus ribesii,395.00,372.00
Syrphus ribesii,396.10,177.80
Syrphus ribesii,396.10,423.20
Syrphus ribesii,396.30,371.00
Syrphus ribesii,396.30,371.90
Syrphus ribesii,396.80,372.40
Syrphus ribesii,397.00,205.00
Syrphus ribesii,397.00,391.00
Syrphus ribesii,397.50,390.40
Syrphus ribesii,398.00,317.00
Syrphus ribesii,398.90,398.80
Syrphus ribesii,399.00,227.00
Syrphus ribesii,399.20,298.60
Syrphus ribesii,400.00,378.00
Syrphus ribesii,400.00,379.00
Syrphus ribesii,400.00,384.70
Syrphus ribesii,400.30,127.20
Syrphus ribesii,400.50,364.50
Syrphus ribesii,400.90,162.60
Syrphus ribesii,401.30,382.80
Syrphus ribesii,401.50,207.60
Syrphus ribesii,402.20,328.30
Syrphus ribesii,402.50,186.50
Syrphus ribesii,402.90,294.60
Syrphus ribesii,403.00,84.70
Syrphus ribesii,403.00,130.00
Syrphus ribesii,403.00,413.00
Syrphus ribesii,403.70,141.40
Syrphus ribesii,404.00,121.00
Syrphus ribesii,404.40,190.60
Syrphus ribesii,404.80,123.40
Syrphus ribesii,404.80,194.20
Syrphus ribesii,405.00,264.00
Syrphus ribesii,405.00,311.00
Syrphus ribesii,406.00,102.20
Syrphus ribesii,407.00,139.00
Syrphus ribesii,407.00,232.00
Syrphus ribesii,407.00,236.00
Syrphus ribesii,407.00,258.00
Syrphus ribesii,407.90,162.10
Syrphus ribesii,409.00,255.00
Syrphus ribesii,409.00,272.00
Syrphus ribesii,409.00,296.00
Syrphus ribesii,409.00,356.00
Syrphus ribesii,409.50,356.00
Syrphus ribesii,410.00,256.00
Syrphus ribesii,410.00,353.00
Syrphus ribesii,410.00,353.50
Syrphus ribesii,410.20,442.90
Syrphus ribesii,410.50,296.20
Syrphus ribesii,410.80,239.40
Syrphus ribesii,411.00,273.00
Syrphus ribesii,411.00,372.00
Syrphus ribesii,411.00,399.00
Syrphus ribesii,412.00,350.00
Syrphus ribesii,412.00,372.00
Syrphus ribesii,412.00,372.80
Syrphus ribesii,412.00,377.00
Syrphus ribesii,413.10,438.70
Syrphus ribesii,413.40,237.70
Syrphus ribesii,413.60,239.60
Syrphus ribesii,413.60,240.50
Syrphus ribesii,413.90,222.30
Syrphus ribesii,414.00,241.00
Syrphus ribesii,414.00,353.50
Syrphus ribesii,414.50,358.00
Syrphus ribesii,414.50,373.00
Syrphus ribesii,415.00,257.00
Syrphus ribesii,415.00,372.00
Syrphus ribesii,415.00,373.00
Syrphus ribesii,415.00,383.00
Syrphus ribesii,415.10,240.80
Syrphus ribesii,416.00,214.00
Syrphus ribesii,416.00,259.00
Syrphus ribesii,416.00,267.00
Syrphus ribesii,416.00,282.00
Syrphus ribesii,416.00,297.00
Syrphus ribesii,416.00,402.00
Syrphus ribesii,417.00,365.00
Syrphus ribesii,417.00,370.50
Syrphus ribesii,417.00,373.00
Syrphus ribesii,417.20,372.70
Syrphus ribesii,417.20,374.00
Syrphus ribesii,417.20,374.20
Syrphus ribesii,417.30,231.30
Syrphus ribesii,418.00,262.00
Syrphus ribesii,418.00,281.00
Syrphus ribesii,418.00,353.00
Syrphus ribesii,418.00,377.00
Syrphus ribesii,418.20,545.80
Syrphus ribesii,419.30,109.20
Syrphus ribesii,420.00,102.00
Syrphus ribesii,420.00,256.00
Syrphus ribesii,420.00,292.00
Syrphus ribesii,420.00,366.00
Syrphus ribesii,420.40,94.75
Syrphus ribesii,420.90,222.40
Syrphus ribesii,421.70,561.30
Syrphus ribesii,422.00,130.00
Syrphus ribesii,422.00,370.00
Syrphus ribesii,422.00,505.00
Syrphus ribesii,423.00,261.00
Syrphus ribesii,423.50,362.00
Syrphus ribesii,423.50,373.20
Syrphus ribesii,424.00,225.00
Syrphus ribesii,424.00,233.00
Syrphus ribesii,424.00,249.00
Syrphus ribesii,424.00,250.00
Syrphus ribesii,424.50,352.00
Syrphus ribesii,424.50,363.50
Syrphus ribesii,424.50,375.30
Syrphus ribesii,424.80,375.00
Syrphus ribesii,425.00,303.00
Syrphus ribesii,425.00,331.50
Syrphus ribesii,425.00,362.00
Syrphus ribesii,425.00,365.00
Syrphus ribesii,425.00,379.00
Syrphus ribesii,425.00,381.00
Syrphus ribesii,425.00,393.00
Syrphus ribesii,425.20,361.80
Syrphus ribesii,425.30,259.20
Syrphus ribesii,425.40,226.60
Syrphus ribesii,425.40,377.80
Syrphus ribesii,425.90,253.20
Syrphus ribesii,426.00,229.00
Syrphus ribesii,426.00,300.00
Syrphus ribesii,426.00,369.00
Syrphus ribesii,426.00,376.00
Syrphus ribesii,426.20,356.00
Syrphus ribesii,426.70,366.50
Syrphus ribesii,427.00,290.00
Syrphus ribesii,427.00,297.00
Syrphus ribesii,427.60,106.10
Syrphus ribesii,428.00,253.00
Syrphus ribesii,428.00,267.00
Syrphus ribesii,428.00,273.00
Syrphus ribesii,428.00,278.00
Syrphus ribesii,428.00,388.50
Syrphus ribesii,428.00,396.00
Syrphus ribesii,428.00,412.00
Syrphus ribesii,428.50,355.30
Syrphus ribesii,429.00,200.00
Syrphus ribesii,429.00,233.40
Syrphus ribesii,429.00,239.00
Syrphus ribesii,429.00,265.00
Syrphus ribesii,429.00,272.00
Syrphus ribesii,429.00,296.00
Syrphus ribesii,429.00,327.50
Syrphus ribesii,429.00,359.00
Syrphus ribesii,429.00,368.00
Syrphus ribesii,429.00,376.00
Syrphus ribesii,429.00,398.00
Syrphus ribesii,429.20,365.20
Syrphus ribesii,429.60,103.70
Syrphus ribesii,430.00,234.00
Syrphus ribesii,430.00,250.00
Syrphus ribesii,430.00,296.00
Syrphus ribesii,430.00,363.00
Syrphus ribesii,430.00,390.00
Syrphus ribesii,431.00,284.00
Syrphus ribesii,431.00,375.00
Syrphus ribesii,431.00,390.00
Syrphus ribesii,431.00,403.00
Syrphus ribesii,431.50,323.50
Syrphus ribesii,432.00,283.00
Syrphus ribesii,432.00,294.00
Syrphus ribesii,432.00,339.00
Syrphus ribesii,432.00,340.00
Syrphus ribesii,432.00,421.00
Syrphus ribesii,432.20,382.20
Syrphus ribesii,432.30,384.00
Syrphus ribesii,433.00,243.00
Syrphus ribesii,433.00,355.00
Syrphus ribesii,433.00,383.00
Syrphus ribesii,433.50,372.40
Syrphus ribesii,433.80,386.70
Syrphus ribesii,434.00,352.00
Syrphus ribesii,434.80,278.20
Syrphus ribesii,434.90,383.80
Syrphus ribesii,435.00,245.00
Syrphus ribesii,435.00,258.00
Syrphus ribesii,435.20,243.50
Syrphus ribesii,435.30,388.20
Syrphus ribesii,436.00,381.00
Syrphus ribesii,436.00,382.00
Syrphus ribesii,436.50,378.60
Syrphus ribesii,436.70,114.90
Syrphus ribesii,437.00,276.00
Syrphus ribesii,437.00,361.00
Syrphus ribesii,437.20,388.20
Syrphus ribesii,437.40,389.10
Syrphus ribesii,437.50,354.80
Syrphus ribesii,437.50,374.90
Syrphus ribesii,437.60,321.70
Syrphus ribesii,437.70,380.50
Syrphus ribesii,437.90,383.60
Syrphus ribesii,438.00,261.00
Syrphus ribesii,438.00,266.00
Syrphus ribesii,438.00,372.00
Syrphus ribesii,438.00,392.00
Syrphus ribesii,438.10,377.60
Syrphus ribesii,438.70,375.10
Syrphus ribesii,439.00,252.00
Syrphus ribesii,439.00,258.00
Syrphus ribesii,439.00,280.00
Syrphus ribesii,439.00,355.00
Syrphus ribesii,439.00,395.00
Syrphus ribesii,439.10,355.10
Syrphus ribesii,439.50,374.70
Syrphus ribesii,439.80,121.50
Syrphus ribesii,440.00,110.90
Syrphus ribesii,440.00,261.00
Syrphus ribesii,440.00,276.00
Syrphus ribesii,440.00,277.00
Syrphus ribesii,440.00,280.00
Syrphus ribesii,440.00,374.00
Syrphus ribesii,440.00,388.00
Syrphus ribesii,440.30,144.00
Syrphus ribesii,441.00,246.00
Syrphus ribesii,441.00,321.00
Syrphus ribesii,441.00,342.00
Syrphus ribesii,442.00,249.30
Syrphus ribesii,442.00,269.00
Syrphus ribesii,442.00,351.50
Syrphus ribesii,442.50,353.40
Syrphus ribesii,442.90,351.50
Syrphus ribesii,443.00,129.00
Syrphus ribesii,443.00,249.00
Syrphus ribesii,443.00,252.00
Syrphus ribesii,443.00,375.00
Syrphus ribesii,443.00,377.00
Syrphus ribesii,443.00,385.00
Syrphus ribesii,443.00,397.00
Syrphus ribesii,443.40,376.80
Syrphus ribesii,444.00,251.00
Syrphus ribesii,444.00,264.00
Syrphus ribesii,444.00,276.00
Syrphus ribesii,444.00,375.00
Syrphus ribesii,444.00,376.00
Syrphus ribesii,444.00,377.00
Syrphus ribesii,444.00,381.00
Syrphus ribesii,444.80,349.70
Syrphus ribesii,445.00,378.00
Syrphus ribesii,445.00,381.00
Syrphus ribesii,445.00,399.00
Syrphus ribesii,445.80,371.20
Syrphus ribesii,446.00,371.00
Syrphus ribesii,446.20,120.30
Syrphus ribesii,446.30,345.50
Syrphus ribesii,447.00,116.80
Syrphus ribesii,447.00,426.00
Syrphus ribesii,448.00,261.00
Syrphus ribesii,448.20,349.00
Syrphus ribesii,448.50,341.80
Syrphus ribesii,448.70,130.00
Syrphus ribesii,449.00,75.00
Syrphus ribesii,449.00,395.00
Syrphus ribesii,449.10,130.90
Syrphus ribesii,449.50,371.20
Syrphus ribesii,450.00,355.00
Syrphus ribesii,450.50,342.50
Syrphus ribesii,450.50,345.50
Syrphus ribesii,451.00,272.00
Syrphus ribesii,451.00,314.00
Syrphus ribesii,451.00,365.00
Syrphus ribesii,451.00,370.00
Syrphus ribesii,451.00,458.00
Syrphus ribesii,451.80,338.70
Syrphus ribesii,452.00,264.00
Syrphus ribesii,452.00,268.00
Syrphus ribesii,452.00,278.00
Syrphus ribesii,452.20,345.50
Syrphus ribesii,452.60,340.20
Syrphus ribesii,452.70,132.10
Syrphus ribesii,452.80,111.80
Syrphus ribesii,452.90,82.50
Syrphus ribesii,453.00,278.70
Syrphus ribesii,453.00,328.00
Syrphus ribesii,453.00,331.00
Syrphus ribesii,453.00,339.00
Syrphus ribesii,453.00,383.00
Syrphus ribesii,453.10,340.40
Syrphus ribesii,454.00,280.20
Syrphus ribesii,454.00,378.00
Syrphus ribesii,454.00,380.00
Syrphus ribesii,454.22,168.30
Syrphus ribesii,456.00,374.00
Syrphus ribesii,456.00,375.00
Syrphus ribesii,456.00,484.00
Syrphus ribesii,456.50,334.50
Syrphus ribesii,456.70,485.30
Syrphus ribesii,456.80,347.00
Syrphus ribesii,456.80,380.00
Syrphus ribesii,457.00,85.00
Syrphus ribesii,457.00,174.20
Syrphus ribesii,457.00,192.00
Syrphus ribesii,457.00,335.50
Syrphus ribesii,457.00,375.00
Syrphus ribesii,457.00,446.00
Syrphus ribesii,457.00,448.00
Syrphus ribesii,457.20,85.90
Syrphus ribesii,457.80,335.00
Syrphus ribesii,458.00,328.20
Syrphus ribesii,458.00,387.00
Syrphus ribesii,458.50,351.90
Syrphus ribesii,458.70,180.90
Syrphus ribesii,459.00,179.00
Syrphus ribesii,459.00,350.50
Syrphus ribesii,460.50,339.50
Syrphus ribesii,461.00,483.00
Syrphus ribesii,461.10,375.80
Syrphus ribesii,461.20,163.50
Syrphus ribesii,461.30,351.50
Syrphus ribesii,461.60,375.00
Syrphus ribesii,461.70,373.40
Syrphus ribesii,461.80,331.40
Syrphus ribesii,461.80,369.30
Syrphus ribesii,462.00,362.00
Syrphus ribesii,462.00,372.70
Syrphus ribesii,462.00,374.50
Syrphus ribesii,462.20,374.10
Syrphus ribesii,462.30,373.30
Syrphus ribesii,462.40,374.90
Syrphus ribesii,462.50,345.00
Syrphus ribesii,463.00,173.00
Syrphus ribesii,463.00,174.00
Syrphus ribesii,463.00,373.90
Syrphus ribesii,463.20,354.00
Syrphus ribesii,463.40,173.90
Syrphus ribesii,463.50,174.00
Syrphus ribesii,463.50,377.40
Syrphus ribesii,463.50,377.50
Syrphus ribesii,464.00,321.00
Syrphus ribesii,464.00,355.00
Syrphus ribesii,464.00,364.00
Syrphus ribesii,464.00,375.20
Syrphus ribesii,464.50,175.00
Syrphus ribesii,464.50,333.00
Syrphus ribesii,464.50,365.00
Syrphus ribesii,464.60,107.80
Syrphus ribesii,464.80,375.20
Syrphus ribesii,465.00,380.00
Syrphus ribesii,465.00,437.00
Syrphus ribesii,465.50,87.20
Syrphus ribesii,466.00,215.00
Syrphus ribesii,466.50,386.70
Syrphus ribesii,467.00,331.00
Syrphus ribesii,467.00,479.50
Syrphus ribesii,467.50,367.00
Syrphus ribesii,468.00,105.00
Syrphus ribesii,468.00,360.00
Syrphus ribesii,468.00,491.00
Syrphus ribesii,468.50,104.50
Syrphus ribesii,469.00,171.00
Syrphus ribesii,469.00,487.00
Syrphus ribesii,470.00,243.00
Syrphus ribesii,470.00,389.00
Syrphus ribesii,470.00,443.00
Syrphus ribesii,470.30,187.40
Syrphus ribesii,470.50,110.20
Syrphus ribesii,470.50,362.00
Syrphus ribesii,470.70,368.50
Syrphus ribesii,471.00,188.00
Syrphus ribesii,471.00,347.00
Syrphus ribesii,471.50,396.00
Syrphus ribesii,471.70,150.60
Syrphus ribesii,471.80,150.80
Syrphus ribesii,472.00,153.00
Syrphus ribesii,472.00,177.00
Syrphus ribesii,472.00,377.00
Syrphus ribesii,472.10,151.40
Syrphus ribesii,472.50,404.20
Syrphus ribesii,472.70,377.50
Syrphus ribesii,472.80,377.50
Syrphus ribesii,472.90,177.10
Syrphus ribesii,473.00,151.90
Syrphus ribesii,473.00,377.00
Syrphus ribesii,473.50,126.60
Syrphus ribesii,473.70,403.95
Syrphus ribesii,474.60,119.00
Syrphus ribesii,474.70,156.50
Syrphus ribesii,474.70,156.70
Syrphus ribesii,475.00,152.00
Syrphus ribesii,475.50,160.20
Syrphus ribesii,475.80,414.70
Syrphus ribesii,476.00,200.00
Syrphus ribesii,476.00,379.50
Syrphus ribesii,477.00,397.70
Syrphus ribesii,477.30,279.90
Syrphus ribesii,477.60,136.90
Syrphus ribesii,478.00,118.00
Syrphus ribesii,478.00,150.00
Syrphus ribesii,478.00,171.00
Syrphus ribesii,478.00,379.00
Syrphus ribesii,478.00,380.00
Syrphus ribesii,478.40,122.80
Syrphus ribesii,478.90,103.80
Syrphus ribesii,479.70,332.00
Syrphus ribesii,480.00,492.00
Syrphus ribesii,480.30,183.40
Syrphus ribesii,480.30,346.20
Syrphus ribesii,480.40,137.40
Syrphus ribesii,480.60,339.10
Syrphus ribesii,481.00,159.00
Syrphus ribesii,481.00,327.00
Syrphus ribesii,481.00,491.00
Syrphus ribesii,481.20,159.30
Syrphus ribesii,481.40,146.10
Syrphus ribesii,482.00,494.00
Syrphus ribesii,482.70,152.80
Syrphus ribesii,483.00,147.00
Syrphus ribesii,483.00,305.00
Syrphus ribesii,483.00,337.00
Syrphus ribesii,483.00,368.00
Syrphus ribesii,483.20,142.50
Syrphus ribesii,484.10,142.20
Syrphus ribesii,484.20,153.50
Syrphus ribesii,484.70,97.80
Syrphus ribesii,484.90,139.90
Syrphus ribesii,485.00,180.00
Syrphus ribesii,485.00,466.00
Syrphus ribesii,485.70,143.10
Syrphus ribesii,486.00,398.00
Syrphus ribesii,486.10,146.70
Syrphus ribesii,486.10,149.00
Syrphus ribesii,486.20,136.60
Syrphus ribesii,486.70,415.80
Syrphus ribesii,487.00,204.00
Syrphus ribesii,487.00,398.00
Syrphus ribesii,487.00,402.00
Syrphus ribesii,487.60,129.80
Syrphus ribesii,487.80,355.40
Syrphus ribesii,488.00,118.00
Syrphus ribesii,488.00,275.00
Syrphus ribesii,488.00,442.00
Syrphus ribesii,489.00,135.00
Syrphus ribesii,489.00,332.00
Syrphus ribesii,489.00,404.00
Syrphus ribesii,489.10,156.20
Syrphus ribesii,489.50,143.60
Syrphus ribesii,489.90,148.20
